image number,alt,article_heading
image_0b82413eebaed9edc1b076a7fd37e2c6.jpg,On Thursday the athlete succumbed to horrendous injuries sustained after she was doused in petrol and set alight in her home,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_1cceb6ac0d49356113058e99ccff2269.jpg,A Paris sports site has been renamed after Ugandan runner Rebecca Cheptegei (centre),Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_41ee7e5f9cf2fe00f83b01af42cba591.jpg,Cheptegei won the World Mountain and Trail Running Championships in Thailand in 2022,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_9483ee6d7eb10766d96fd69735580627.jpg,Cheptegei competed in the marathon at the Olympics last month finishing in 44th place,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_c90fddfc7579e19495d1003eb46e47c2.jpg,Rebecca's father Joseph Cheptegei claimed the two were fighting over her land at Endebes in Trans Nzoia,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_48f50bbf7514d8f3d1debbe5cd445771.jpg,Cheptegei's sister broke down in a press conference following the attack,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_3bd1522a282bacf1782ea25ec8c0369d.jpg,A press release from the UOC bearing President Donald Rukare's signature urged law enforcement agencies 'to take swift and decisive action to bring the perpetrator to justice',Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_5e5d5e03b0d628b984859263289927b5.jpg,Now Paris mayor Anne Hidalgo has announced that a sports site in the capital has been renamed after the runner,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_5f557a963b1b17b076ccfab238c69784.jpg,Cheptegei 33 suffered burns to 80 per cent of her body in Sunday's brutal attack that was allegedly carried out by her ex-boyfriend according to medical officials,Paris renames sports site after Ugandan marathon runner Rebecca Cheptegei after she was burned alive by her partner - as mayor says athlete 'dazzled us here in Paris'
image_c4547bc136cd059e5a0edd7ed3e6c1fb.jpg,The full back has also pleaded for patience with Maresca - the hierarchy's fifth head coach,Chelsea's dressing room is 'difficult' for Enzo Maresca's bloated squad after £1bn spending spree and big departures admits Marc Cucurella
image_528f5f8483960e5ad749882c3cbeb377.jpg,Enzo Maresca has a bloated squad to select from with over £1billion spent under the regime,Chelsea's dressing room is 'difficult' for Enzo Maresca's bloated squad after £1bn spending spree and big departures admits Marc Cucurella
image_8c5e029be736368eaaa61873ea834a43.jpg,Chelsea's heavy spending and big departures are difficult for their squad Marc Cucurella says,Chelsea's dressing room is 'difficult' for Enzo Maresca's bloated squad after £1bn spending spree and big departures admits Marc Cucurella
image_46640c361c1376b4949881cd5295d667.jpg,Cucurella admitted building morale has been tough on a backdrop of chopping and changing,Chelsea's dressing room is 'difficult' for Enzo Maresca's bloated squad after £1bn spending spree and big departures admits Marc Cucurella
image_d3ceec56fea4ac3f95ccc5f9da87e30e.jpg,PODCAST: Have England been playing with fear as Southgate suggests?,Chelsea's dressing room is 'difficult' for Enzo Maresca's bloated squad after £1bn spending spree and big departures admits Marc Cucurella
image_1a19b0402526e7980935461bdac39198.jpg,Trent Alexander-Arnold to have a shot on target against the ROI Saturday boosted to 3/1 odds,Trent Alexander-Arnold is 3/1 with Sky Bet to record a shot on target Saturday - as England kickstart their 2024 Nations League campaign against the Republic of Ireland
image_aa359220f074ec39d1456ae58640a1db.jpg,Championship clubs have previously had to submit their salary cap figures twice a year,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_7c1e8962d1c034eb9fea32b44141a6c8.jpg,London City Lionesses are owned by Michele Kang (left) who also owns Lyon and Washington Spirit,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_c4e6410889473794e32e49dcaf02119e.jpg,While the WSL continues to thrive with clubs having so far spent £1.78million on transfers this summer many in the second tier are struggling,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_edb419aa0d94e08acaa58de3c50fa14c.jpg,Crystal Palace have been promoted to the WSL after winning the Championship last season,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_03c2120795d0c7b289a2472e55a9535f.jpg,One source close to a Championship club explains: ¿Women¿s football weekend last season was the first weekend where every fixture in the Championship had over 1000 people attend.',The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_af301c74fd7abe2b65e7b25e437fe6c9.jpg,The new Women's Championship season gets underway this weekend amidst the backdrop of financial pressures,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_478cda2a758888b6d825b3a895d0bed6.jpg,Newcastle are one of the clubs tipped to challenge for promotion in the Championship this season,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_d104f87d2bf499a205173ddbf21bdef4.jpg,Being tied to a Premier League men's side such as Man United brings better financial rewards,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_4287748779a9432a42f9633db5bf5cc9.jpg,Mail Sport understands the total prize pot for last season¿s League Cup was around £200000 with the winners earning £38000,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_e1dd42fbd8ed7abeb7c134c892ae108c.jpg,It also remains to be seen what impact Amanda Staveley¿s (pictured) departure will have on Newcastle's women's team,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_76080c8a5b36e4eea89e094e7663af6f.jpg,Newcastle won the National League Division One North title last season and will play in the Championship,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_984807a8f4b272d6e0361ea08feead72.jpg,Bristol City are set to start the season without a manager after Lauren Smith (pictured) left the club earlier this month,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_4191ff03039798294acbf9b5f278fd1e.jpg,Mail Sport revealed in July that Blackburn's women's players will operate on 16-hour contracts and be paid just £9000 a year this season,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_41fc719c63446f2ee52d5da86c8c248f.jpg,Some owners are happy to invest in their women¿s teams despite knowing they will not make a return straight away,The Women's Championship is set to begin but financial pressures are rearing their ugly head again with only 11 clubs taking place and the riches of the WSL a million miles away writes KATHRYN BATTE
image_9071b3a8c045eccf66d6bbcc12c71e1e.jpg,Only a handful of other footballing icons have been bestowed with the honour including Alex Ferguson,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_694f6eb767737970b34f3b09bde57768.jpg,At Highbury he won two league titles and three FA Cup trophies and was a crucial part of the 2003-04 Invincibles side,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_0339bfa61061fb8774cb5c14ae9f8c90.jpg,He made the bulk of his appearances at Tottenham where he won the League Cup in 1999,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_9238e1873861809b20eae6e2703463d0.jpg,Campbell was most recently spotted as manager of League One club Southend United,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_4a5c8226475ea4538dcec2760f183221.jpg,The most recent footballer to receive a knighthood was Sir Kenny Dalglish in 2018,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_f6ef4d68a856151a4ec3a8504afa5213.jpg,PODCAST: Have England been playing with fear as Southgate suggests?,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
image_df91625524ec5e101fa41ab27a680022.jpg,Sol Campbell has argued that he deserves a knighthood for his successful football career,Sol Campbell insists he deserves a KNIGHTHOOD and questions why he is always 'overlooked'... as ex-England star claims he is 'up with some of the sporting greats of our country'
